sep=;
TimeStamp;Domain;Severity;Number;Header;Reason;Cause;Action
"9/1/2019 2:18:25 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/1/2019 1:18:03 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/1/2019 11:23:34 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/1/2019 7:23:22 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/1/2019 6:15:29 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"9/1/2019 5:15:20 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"9/1/2019 5:15:09 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"9/1/2019 5:15:08 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"9/1/2019 3:23:08 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/1/2019 3:15:28 AM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"9/1/2019 2:15:03 AM";"System";"Unknown";"20558";"Manipulator fault";"Status active when power to manipulator  connected to Manipulator Interface Board (MIB)  is lost, or manipulator's enable chain conditions is not OK.";"";"1. Check the power to the manipulator.2. Check that the enable chain on Manipulator Controller Board (MCOB/MCB) is OK.3. Check for over temperature in Manipulator motors.4. Check manipulator signals through Power Distribution Board (PDB). See the Circuit Diagram."
"8/31/2019 11:22:53 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/31/2019 11:02:28 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.29.50 (formerly 78.80.29.114)";"";""
"8/31/2019 10:20:33 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/31/2019 9:20:12 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/31/2019 7:22:43 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/31/2019 3:22:32 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/31/2019 11:59:20 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.29.114 (formerly 78.80.21.133)";"";""
"8/31/2019 11:22:18 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/31/2019 7:22:07 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/31/2019 3:21:52 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/30/2019 11:21:40 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/30/2019 10:20:25 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/30/2019 9:20:05 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/30/2019 7:21:27 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/30/2019 5:38:37 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.21.133 (formerly 37.48.57.139)";"";""
"8/30/2019 3:21:14 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/30/2019 11:21:01 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/30/2019 7:20:47 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/30/2019 3:19:36 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/29/2019 11:19:22 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/29/2019 10:20:33 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/29/2019 9:20:16 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/29/2019 7:19:12 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/29/2019 3:18:58 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/29/2019 2:14:16 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"8/29/2019 1:14:01 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/29/2019 11:18:45 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/29/2019 7:18:30 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/29/2019 3:18:20 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/28/2019 11:18:06 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/28/2019 10:20:31 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/28/2019 9:20:15 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/28/2019 7:17:06 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/28/2019 6:05:45 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.57.139 (formerly 78.80.22.138)";"";""
"8/28/2019 3:16:52 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/28/2019 11:16:38 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/28/2019 7:16:27 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/28/2019 3:16:11 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/28/2019 2:14:18 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.22.138 (formerly 37.48.34.61)";"";""
"8/27/2019 11:16:00 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/27/2019 10:21:41 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/27/2019 10:20:38 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/27/2019 9:21:18 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/27/2019 9:20:26 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/27/2019 7:15:46 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/27/2019 3:15:35 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/27/2019 11:15:21 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/27/2019 7:15:08 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/27/2019 3:14:53 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/26/2019 11:14:39 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/26/2019 10:20:00 PM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 8/26/2019 10:20:00 PM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/26/2019 7:14:28 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/26/2019 3:14:16 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/26/2019 2:14:14 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"8/26/2019 2:13:33 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.34.61 (formerly 89.24.32.106)";"";""
"8/26/2019 1:14:05 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/26/2019 1:13:35 PM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"8/26/2019 11:41:19 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.32.106 (formerly 37.48.12.19)";"";""
"8/26/2019 11:13:55 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/26/2019 9:55:29 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/26/2019 6:41:10 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.12.19 (formerly 37.48.56.153)";"";""
"8/26/2019 5:55:14 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/26/2019 1:55:04 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/25/2019 10:20:20 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/25/2019 9:54:50 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/25/2019 9:20:10 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/25/2019 8:24:15 PM";"Connected Services";"Info";"178401";"Controller script of type SetClock successfully completed";"";"";""
"8/25/2019 7:23:58 PM";"Connected Services";"Info";"174214";"Clock synchronization request";"Scheduled clock synchronization request";"";""
"8/25/2019 5:54:43 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/25/2019 1:54:33 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/25/2019 9:54:20 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/25/2019 6:15:24 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"8/25/2019 5:54:08 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/25/2019 5:15:18 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"8/25/2019 5:15:12 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"8/25/2019 5:15:10 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"8/25/2019 1:53:53 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/24/2019 10:20:25 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/24/2019 9:53:43 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/24/2019 9:20:13 PM";"Connected Services";"Warning";"176991";"Prediction indicator severity increased";"The prediction indicator severity increased for signal Peak Main Computer CPU Load (the old indicator was Ok, the new indicator is Warning)";"";""
"8/24/2019 9:20:12 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/24/2019 5:59:22 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.56.153 (formerly 78.80.27.198)";"";""
"8/24/2019 5:53:30 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/24/2019 1:53:19 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/24/2019 9:53:08 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/24/2019 8:49:09 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.27.198 (formerly 78.80.29.251)";"";""
"8/24/2019 5:52:56 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/24/2019 2:07:57 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.29.251 (formerly 37.48.40.12)";"";""
"8/24/2019 1:52:46 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/24/2019 12:48:56 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"8/24/2019 12:27:58 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.40.12 (formerly 89.24.43.170)";"";""
"8/23/2019 11:48:46 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/23/2019 11:38:38 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.43.170 (formerly 37.48.6.138)";"";""
"8/23/2019 10:20:27 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/23/2019 9:52:31 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/23/2019 9:20:19 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/23/2019 5:52:21 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/23/2019 1:52:09 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/23/2019 9:51:55 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/23/2019 5:51:43 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/23/2019 1:51:32 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/22/2019 10:20:18 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/22/2019 9:51:21 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/22/2019 9:20:08 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/22/2019 5:51:10 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/22/2019 1:50:59 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/22/2019 9:50:46 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/22/2019 5:50:32 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/22/2019 5:04:47 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.6.138 (formerly 37.48.42.18)";"";""
"8/22/2019 2:34:38 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.42.18 (formerly 89.24.32.30)";"";""
"8/22/2019 1:50:20 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/21/2019 10:20:29 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/21/2019 9:50:06 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/21/2019 9:20:20 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/21/2019 5:49:53 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/21/2019 1:49:42 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/21/2019 9:49:29 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/21/2019 5:49:17 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/21/2019 1:49:08 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/21/2019 12:48:58 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"8/21/2019 12:48:35 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.32.30 (formerly 37.48.0.222)";"";""
"8/20/2019 11:48:53 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/20/2019 11:48:34 PM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"8/20/2019 10:20:16 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/20/2019 9:48:46 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/20/2019 9:20:15 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/20/2019 8:12:37 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/20/2019 4:12:27 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/20/2019 1:50:44 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.0.222 (formerly 89.24.43.57)";"";""
"8/20/2019 12:12:18 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/20/2019 8:12:03 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/20/2019 4:11:51 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/20/2019 12:11:39 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/19/2019 10:20:25 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/19/2019 9:20:20 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/19/2019 8:11:24 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/19/2019 4:11:13 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/19/2019 3:11:07 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"8/19/2019 3:10:41 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.43.57 (formerly 37.48.56.147)";"";""
"8/19/2019 2:11:05 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/19/2019 2:10:43 PM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"8/19/2019 12:10:49 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/19/2019 9:53:39 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/19/2019 5:53:26 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/19/2019 1:53:16 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/18/2019 11:33:54 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.56.147 (formerly 37.48.2.201)";"";""
"8/18/2019 10:20:23 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/18/2019 9:53:06 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/18/2019 9:20:20 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/18/2019 8:24:59 PM";"Connected Services";"Info";"178401";"Controller script of type SetClock successfully completed";"";"";""
"8/18/2019 8:24:33 PM";"Connected Services";"Info";"178401";"Controller script of type SetClock successfully completed";"";"";""
"8/18/2019 8:13:39 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.2.201 (formerly 78.80.18.188)";"";""
"8/18/2019 7:24:57 PM";"Connected Services";"Info";"174214";"Clock synchronization request";"Scheduled clock synchronization request";"";""
"8/18/2019 7:24:07 PM";"Connected Services";"Info";"174214";"Clock synchronization request";"Scheduled clock synchronization request";"";""
"8/18/2019 5:53:18 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/18/2019 1:53:04 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/18/2019 9:52:53 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/18/2019 8:32:50 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.18.188 (formerly 37.48.25.205)";"";""
"8/18/2019 6:16:35 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"8/18/2019 5:52:39 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/18/2019 5:16:12 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"8/18/2019 5:16:11 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"8/18/2019 5:16:09 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"8/18/2019 1:52:28 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/17/2019 10:20:51 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/17/2019 9:52:14 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/17/2019 9:20:26 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/17/2019 6:22:08 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.25.205 (formerly 37.48.10.134)";"";""
"8/17/2019 5:52:02 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/17/2019 1:51:48 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/17/2019 12:51:22 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"8/17/2019 11:51:01 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/17/2019 11:50:42 AM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"8/17/2019 9:51:30 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/17/2019 8:01:40 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/17/2019 6:47:25 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"8/17/2019 5:47:03 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/17/2019 4:01:26 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/17/2019 12:01:11 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/16/2019 10:20:31 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/16/2019 9:23:12 PM";"Connected Services";"Warning";"176991";"Prediction indicator severity increased";"The prediction indicator severity increased for signal Peak Main Computer CPU Load (the old indicator was Ok, the new indicator is Warning)";"";""
"8/16/2019 9:20:07 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/16/2019 8:01:00 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/16/2019 4:00:50 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/16/2019 12:00:38 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/16/2019 8:00:26 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/16/2019 4:00:13 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/15/2019 11:59:58 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/15/2019 10:20:36 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/15/2019 9:20:06 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/15/2019 7:59:44 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/15/2019 3:59:31 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/15/2019 11:59:18 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/15/2019 7:59:08 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/15/2019 3:58:57 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/15/2019 3:48:51 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.10.134 (formerly 37.48.58.170)";"";""
"8/14/2019 11:58:44 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/14/2019 10:20:16 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"8/14/2019 9:19:55 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/14/2019 7:58:30 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/14/2019 3:58:18 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/14/2019 11:58:07 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"8/14/2019 7:57:55 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
